scenario_id,domain,student_profile,model_name,runner_type,selected_action,engagement_score,frustration_score,efficiency_score,total_reward
scenario_332,Python Programming,Deep Misconception,gpt-4o-mini,pmcts_full,hint,0.6,0.9,0.4,-0.1
scenario_333,Logical Reasoning,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.7,0.5,0.15
scenario_333,Logical Reasoning,Deep Misconception,gpt-4o-mini,pmcts_full,direct_answer,0.2,0.2,0.5,0.25
scenario_334,High School Math,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.3,-0.35
scenario_334,High School Math,Deep Misconception,gpt-4o-mini,pmcts_full,hint,0.7,0.5,0.6,0.5
scenario_335,Python Programming,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.7,0.4,0.1
scenario_335,Python Programming,Deep Misconception,gpt-4o-mini,pmcts_full,hint,0.6,0.7,0.5,0.15
scenario_336,Logical Reasoning,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.3,-0.35
scenario_336,Logical Reasoning,Deep Misconception,gpt-4o-mini,pmcts_full,direct_answer,0.1,0.2,0.5,0.15
scenario_337,High School Math,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.3,-0.35
scenario_337,High School Math,Deep Misconception,gpt-4o-mini,pmcts_full,direct_answer,0.2,0.5,0.4,-0.1
scenario_338,Python Programming,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.3,-0.35
scenario_338,Python Programming,Deep Misconception,gpt-4o-mini,pmcts_full,hint,0.7,0.6,0.5,0.35
scenario_339,Logical Reasoning,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.7,0.5,0.15
scenario_339,Logical Reasoning,Deep Misconception,gpt-4o-mini,pmcts_full,hint,0.7,0.5,0.6,0.5
scenario_340,High School Math,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.3,-0.35
scenario_340,High School Math,Deep Misconception,gpt-4o-mini,pmcts_full,direct_answer,0.2,0.2,0.5,0.25
scenario_341,High School Math,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.3,-0.35
scenario_341,High School Math,Deep Misconception,gpt-4o-mini,pmcts_full,hint,0.6,0.7,0.5,0.15
scenario_342,Python Programming,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.3,-0.35
scenario_342,Python Programming,Deep Misconception,gpt-4o-mini,pmcts_full,direct_answer,0.2,0.3,0.5,0.15
scenario_343,Logical Reasoning,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.3,-0.35
scenario_343,Logical Reasoning,Deep Misconception,gpt-4o-mini,pmcts_full,hint,0.6,0.7,0.5,0.15
scenario_344,High School Math,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.9,0.4,-0.1
scenario_344,High School Math,Deep Misconception,gpt-4o-mini,pmcts_full,direct_answer,0.2,0.2,0.5,0.25
scenario_345,Python Programming,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.3,-0.35
scenario_345,Python Programming,Deep Misconception,gpt-4o-mini,pmcts_full,hint,0.6,0.9,0.4,-0.1
scenario_346,Logical Reasoning,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.3,-0.35
scenario_346,Logical Reasoning,Deep Misconception,gpt-4o-mini,pmcts_full,hint,0.7,0.6,0.5,0.35
scenario_347,High School Math,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.3,-0.35
scenario_347,High School Math,Deep Misconception,gpt-4o-mini,pmcts_full,direct_answer,0.2,0.2,0.5,0.25
scenario_348,Python Programming,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.9,0.4,-0.1
scenario_348,Python Programming,Deep Misconception,gpt-4o-mini,pmcts_full,hint,0.8,0.7,0.6,0.4
scenario_349,High School Math,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.9,0.4,-0.1
scenario_349,High School Math,Deep Misconception,gpt-4o-mini,pmcts_full,hint,0.6,0.9,0.4,-0.1
scenario_350,Logical Reasoning,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.3,-0.35
scenario_350,Logical Reasoning,Deep Misconception,gpt-4o-mini,pmcts_full,hint,0.6,0.7,0.5,0.15
scenario_351,High School Math,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.3,-0.35
scenario_351,High School Math,Deep Misconception,gpt-4o-mini,pmcts_full,direct_answer,0.1,0.2,0.5,0.15
scenario_352,Python Programming,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.7,0.5,0.15
scenario_352,Python Programming,Deep Misconception,gpt-4o-mini,pmcts_full,hint,0.7,0.6,0.5,0.35
scenario_353,Logical Reasoning,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.7,0.6,0.4
scenario_353,Logical Reasoning,Deep Misconception,gpt-4o-mini,pmcts_full,hint,0.7,0.6,0.5,0.35
scenario_354,High School Math,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.7,0.5,0.15
scenario_354,High School Math,Deep Misconception,gpt-4o-mini,pmcts_full,hint,0.6,0.7,0.5,0.15
scenario_355,Python Programming,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.7,0.5,0.15
scenario_355,Python Programming,Deep Misconception,gpt-4o-mini,pmcts_full,socratic_prompt,0.6,0.7,0.5,0.15
scenario_356,Logical Reasoning,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.3,-0.35
scenario_356,Logical Reasoning,Deep Misconception,gpt-4o-mini,pmcts_full,hint,0.7,0.4,0.6,0.6
scenario_357,High School Math,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.7,0.5,0.15
scenario_357,High School Math,Deep Misconception,gpt-4o-mini,pmcts_full,direct_answer,0.2,0.2,0.5,0.25
scenario_358,Python Programming,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.7,0.9,0.5,0.05
scenario_358,Python Programming,Deep Misconception,gpt-4o-mini,pmcts_full,hint,0.6,0.7,0.5,0.15
scenario_359,Logical Reasoning,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.7,0.5,0.15
scenario_359,Logical Reasoning,Deep Misconception,gpt-4o-mini,pmcts_full,socratic_prompt,0.6,0.7,0.5,0.15
scenario_360,High School Math,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.7,0.9,0.5,0.05
scenario_360,High School Math,Deep Misconception,gpt-4o-mini,pmcts_full,socratic_prompt,0.6,0.7,0.5,0.15
scenario_361,High School Math,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.7,0.5,0.15
scenario_361,High School Math,Deep Misconception,gpt-4o-mini,pmcts_full,socratic_prompt,0.6,0.7,0.5,0.15
scenario_362,Python Programming,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.7,0.5,0.15
scenario_362,Python Programming,Deep Misconception,gpt-4o-mini,pmcts_full,direct_answer,0.2,0.2,0.5,0.25
scenario_363,Logical Reasoning,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.9,0.4,-0.1
scenario_363,Logical Reasoning,Deep Misconception,gpt-4o-mini,pmcts_full,hint,0.6,0.7,0.5,0.15
scenario_364,High School Math,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.3,-0.35
scenario_364,High School Math,Deep Misconception,gpt-4o-mini,pmcts_full,hint,0.6,0.7,0.5,0.15
scenario_365,Python Programming,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.7,0.5,0.15
scenario_365,Python Programming,Deep Misconception,gpt-4o-mini,pmcts_full,socratic_prompt,0.6,0.7,0.5,0.15
scenario_366,Logical Reasoning,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.7,0.5,0.15
scenario_366,Logical Reasoning,Deep Misconception,gpt-4o-mini,pmcts_full,hint,0.7,0.6,0.5,0.35
scenario_367,High School Math,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.9,0.4,-0.1
scenario_367,High School Math,Deep Misconception,gpt-4o-mini,pmcts_full,direct_answer,0.2,0.2,0.5,0.25
scenario_368,Python Programming,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.7,0.5,0.15
scenario_368,Python Programming,Deep Misconception,gpt-4o-mini,pmcts_full,socratic_prompt,0.6,0.7,0.5,0.15
scenario_369,Logical Reasoning,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.7,0.5,0.15
scenario_369,Logical Reasoning,Deep Misconception,gpt-4o-mini,pmcts_full,socratic_prompt,0.6,0.7,0.5,0.15
scenario_370,High School Math,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.7,0.5,0.15
scenario_370,High School Math,Deep Misconception,gpt-4o-mini,pmcts_full,direct_answer,0.2,0.5,0.4,-0.1
scenario_371,High School Math,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.3,-0.35
scenario_371,High School Math,Deep Misconception,gpt-4o-mini,pmcts_full,hint,0.6,0.7,0.5,0.15
scenario_372,Python Programming,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.3,-0.35
scenario_372,Python Programming,Deep Misconception,gpt-4o-mini,pmcts_full,hint,0.6,0.9,0.4,-0.1
scenario_373,Logical Reasoning,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.7,0.5,0.15
scenario_373,Logical Reasoning,Deep Misconception,gpt-4o-mini,pmcts_full,hint,0.7,0.6,0.5,0.35
scenario_374,High School Math,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.9,0.4,-0.1
scenario_374,High School Math,Deep Misconception,gpt-4o-mini,pmcts_full,hint,0.7,0.6,0.5,0.35
scenario_375,Python Programming,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.9,0.4,-0.1
scenario_375,Python Programming,Deep Misconception,gpt-4o-mini,pmcts_full,hint,0.6,0.7,0.5,0.15
scenario_376,Logical Reasoning,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.3,-0.35
scenario_376,Logical Reasoning,Deep Misconception,gpt-4o-mini,pmcts_full,hint,0.6,0.7,0.5,0.15
scenario_377,High School Math,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.3,-0.35
scenario_377,High School Math,Deep Misconception,gpt-4o-mini,pmcts_full,direct_answer,0.2,0.4,0.5,0.05
scenario_378,Python Programming,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.3,-0.35
scenario_378,Python Programming,Deep Misconception,gpt-4o-mini,pmcts_full,direct_answer,0.2,0.2,0.8,0.4
scenario_379,Logical Reasoning,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.3,-0.35
scenario_379,Logical Reasoning,Deep Misconception,gpt-4o-mini,pmcts_full,hint,0.6,0.7,0.5,0.15
scenario_380,High School Math,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.7,0.5,0.15
scenario_380,High School Math,Deep Misconception,gpt-4o-mini,pmcts_full,hint,0.7,0.6,0.5,0.35
scenario_381,High School Math,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.3,-0.35
scenario_381,High School Math,Deep Misconception,gpt-4o-mini,pmcts_full,direct_answer,0.2,0.4,0.5,0.05
scenario_382,Python Programming,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.7,0.9,0.4,-0.0
scenario_382,Python Programming,Deep Misconception,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.7,0.6,0.4
scenario_383,Logical Reasoning,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.9,0.4,-0.1
scenario_383,Logical Reasoning,Deep Misconception,gpt-4o-mini,pmcts_full,hint,0.6,0.5,0.7,0.45
scenario_384,High School Math,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.9,0.4,-0.1
scenario_384,High School Math,Deep Misconception,gpt-4o-mini,pmcts_full,socratic_prompt,0.7,0.9,0.5,0.05
scenario_385,Python Programming,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.7,0.9,0.4,-0.0
scenario_385,Python Programming,Deep Misconception,gpt-4o-mini,pmcts_full,direct_answer,0.2,0.2,0.5,0.25
scenario_386,Logical Reasoning,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.9,0.4,-0.1
scenario_386,Logical Reasoning,Deep Misconception,gpt-4o-mini,pmcts_full,direct_answer,0.2,0.3,0.5,0.15
scenario_387,High School Math,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.9,0.4,-0.1
scenario_387,High School Math,Deep Misconception,gpt-4o-mini,pmcts_full,hint,0.6,0.7,0.5,0.15
scenario_388,Python Programming,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.7,0.5,0.15
scenario_388,Python Programming,Deep Misconception,gpt-4o-mini,pmcts_full,direct_answer,0.2,0.4,0.5,0.05
scenario_389,Logical Reasoning,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.7,0.5,0.15
scenario_389,Logical Reasoning,Deep Misconception,gpt-4o-mini,pmcts_full,direct_answer,0.2,0.2,0.5,0.25
scenario_390,High School Math,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.7,0.5,0.15
scenario_390,High School Math,Deep Misconception,gpt-4o-mini,pmcts_full,socratic_prompt,0.6,0.7,0.5,0.15
scenario_391,High School Math,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.7,0.5,0.15
scenario_391,High School Math,Deep Misconception,gpt-4o-mini,pmcts_full,hint,0.7,0.6,0.8,0.5
scenario_392,Python Programming,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.3,-0.35
scenario_392,Python Programming,Deep Misconception,gpt-4o-mini,pmcts_full,direct_answer,0.2,0.2,0.5,0.25
scenario_393,Logical Reasoning,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.9,0.4,-0.1
scenario_393,Logical Reasoning,Deep Misconception,gpt-4o-mini,pmcts_full,direct_answer,0.2,0.4,0.5,0.05
scenario_394,High School Math,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.3,-0.35
scenario_394,High School Math,Deep Misconception,gpt-4o-mini,pmcts_full,hint,0.6,0.7,0.5,0.15
scenario_395,Python Programming,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.9,0.4,-0.1
scenario_395,Python Programming,Deep Misconception,gpt-4o-mini,pmcts_full,direct_answer,0.6,0.9,0.4,-0.1
scenario_396,Logical Reasoning,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.3,-0.35
scenario_396,Logical Reasoning,Deep Misconception,gpt-4o-mini,pmcts_full,direct_answer,0.2,0.2,0.5,0.25
scenario_397,High School Math,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.3,-0.35
scenario_397,High School Math,Deep Misconception,gpt-4o-mini,pmcts_full,direct_answer,0.2,0.2,0.8,0.4
scenario_398,Python Programming,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.3,-0.35
scenario_398,Python Programming,Deep Misconception,gpt-4o-mini,pmcts_full,direct_answer,0.2,0.2,0.5,0.25
scenario_399,Logical Reasoning,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.3,-0.35
scenario_399,Logical Reasoning,Deep Misconception,gpt-4o-mini,pmcts_full,direct_answer,0.2,0.2,0.5,0.25
scenario_400,High School Math,Deep Misconception,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.7,0.5,0.15
scenario_400,High School Math,Deep Misconception,gpt-4o-mini,pmcts_full,direct_answer,0.2,0.2,0.8,0.4
scenario_401,High School Math,Passive Learner,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.7,0.6,0.5,0.35
scenario_401,High School Math,Passive Learner,gpt-4o-mini,pmcts_full,socratic_prompt,0.6,0.4,0.7,0.55
scenario_402,Python Programming,Passive Learner,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.5,-0.25
scenario_402,Python Programming,Passive Learner,gpt-4o-mini,pmcts_full,hint,0.7,0.6,0.8,0.5
scenario_403,Logical Reasoning,Passive Learner,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.7,0.2,0.8,0.9
scenario_403,Logical Reasoning,Passive Learner,gpt-4o-mini,pmcts_full,socratic_prompt,0.6,0.2,0.8,0.8
scenario_404,High School Math,Passive Learner,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.2,0.7,0.75
scenario_404,High School Math,Passive Learner,gpt-4o-mini,pmcts_full,socratic_prompt,0.7,0.2,0.8,0.9
scenario_405,Python Programming,Passive Learner,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.2,0.7,0.75
scenario_405,Python Programming,Passive Learner,gpt-4o-mini,pmcts_full,socratic_prompt,0.6,0.4,0.7,0.55
scenario_406,Logical Reasoning,Passive Learner,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.7,0.2,0.8,0.9
scenario_406,Logical Reasoning,Passive Learner,gpt-4o-mini,pmcts_full,socratic_prompt,0.6,0.2,0.7,0.75
scenario_407,High School Math,Passive Learner,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.2,0.7,0.75
scenario_407,High School Math,Passive Learner,gpt-4o-mini,pmcts_full,socratic_prompt,0.6,0.2,0.7,0.75
scenario_408,Python Programming,Passive Learner,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.4,0.7,0.55
scenario_408,Python Programming,Passive Learner,gpt-4o-mini,pmcts_full,socratic_prompt,0.6,0.5,0.7,0.45
scenario_409,Logical Reasoning,Passive Learner,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.7,0.2,0.8,0.9
scenario_409,Logical Reasoning,Passive Learner,gpt-4o-mini,pmcts_full,hint,0.7,0.2,0.8,0.9
scenario_410,High School Math,Passive Learner,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.2,0.7,0.75
scenario_410,High School Math,Passive Learner,gpt-4o-mini,pmcts_full,hint,0.6,0.4,0.7,0.55
scenario_411,High School Math,Passive Learner,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.6,0.5,0.05
scenario_411,High School Math,Passive Learner,gpt-4o-mini,pmcts_full,direct_answer,0.2,0.2,0.5,0.25
scenario_412,Python Programming,Passive Learner,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.5,0.7,0.45
scenario_412,Python Programming,Passive Learner,gpt-4o-mini,pmcts_full,socratic_prompt,0.7,0.4,0.6,0.6
scenario_413,Logical Reasoning,Passive Learner,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.2,0.8,0.8
scenario_413,Logical Reasoning,Passive Learner,gpt-4o-mini,pmcts_full,socratic_prompt,0.6,0.4,0.7,0.55
scenario_414,Python Programming,Passive Learner,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.2,0.7,0.75
scenario_414,Python Programming,Passive Learner,gpt-4o-mini,pmcts_full,socratic_prompt,0.4,0.2,0.6,0.5
scenario_415,High School Math,Passive Learner,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.2,0.7,0.75
scenario_415,High School Math,Passive Learner,gpt-4o-mini,pmcts_full,socratic_prompt,0.6,0.4,0.7,0.55
scenario_416,Logical Reasoning,Passive Learner,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.2,0.8,0.8
scenario_416,Logical Reasoning,Passive Learner,gpt-4o-mini,pmcts_full,socratic_prompt,0.6,0.4,0.7,0.55
scenario_417,Python Programming,Passive Learner,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.4,0.7,0.55
scenario_417,Python Programming,Passive Learner,gpt-4o-mini,pmcts_full,socratic_prompt,0.6,0.4,0.7,0.55
scenario_418,High School Math,Passive Learner,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.5,0.7,0.45
scenario_418,High School Math,Passive Learner,gpt-4o-mini,pmcts_full,hint,0.6,0.4,0.7,0.55
scenario_419,Logical Reasoning,Passive Learner,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.3,-0.35
scenario_419,Logical Reasoning,Passive Learner,gpt-4o-mini,pmcts_full,hint,0.7,0.4,0.8,0.7
scenario_420,Python Programming,Passive Learner,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.2,0.8,0.8
scenario_420,Python Programming,Passive Learner,gpt-4o-mini,pmcts_full,socratic_prompt,0.6,0.2,0.7,0.75
scenario_421,High School Math,Passive Learner,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.7,0.5,0.8,0.6
scenario_421,High School Math,Passive Learner,gpt-4o-mini,pmcts_full,direct_answer,0.2,0.2,0.5,0.25
scenario_422,Python Programming,Passive Learner,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.5,0.7,0.45
scenario_422,Python Programming,Passive Learner,gpt-4o-mini,pmcts_full,socratic_prompt,0.6,0.4,0.7,0.55
scenario_423,Logical Reasoning,Passive Learner,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.5,0.6,0.2
scenario_423,Logical Reasoning,Passive Learner,gpt-4o-mini,pmcts_full,hint,0.6,0.2,0.7,0.75
scenario_424,High School Math,Passive Learner,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.3,-0.35
scenario_424,High School Math,Passive Learner,gpt-4o-mini,pmcts_full,direct_answer,0.2,0.2,0.5,0.25
scenario_425,Python Programming,Passive Learner,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.6,0.5,0.05
scenario_425,Python Programming,Passive Learner,gpt-4o-mini,pmcts_full,hint,0.7,0.6,0.5,0.35
scenario_426,Logical Reasoning,Passive Learner,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.7,0.2,0.8,0.9
scenario_426,Logical Reasoning,Passive Learner,gpt-4o-mini,pmcts_full,socratic_prompt,0.6,0.2,0.7,0.75
scenario_427,High School Math,Passive Learner,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.3,-0.35
